filepath,label
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file6451.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file24539.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file26629.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file6859.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file28190.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file9721.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file3067.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file4778.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file21059.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file3278.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file25812.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file18041.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file12791.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file970.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file19625.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file32190.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file18958.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file21628.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file31013.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file20869.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file3627.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file11939.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file3676.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file6192.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file596.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file837.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file28341.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file12613.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file2546.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file3076.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file30446.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file33010.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file30471.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file17690.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file8580.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file25216.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file11403.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file20767.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file33664.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file19789.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file2015.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file26209.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file25556.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file24290.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file28144.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file27816.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file25962.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file31180.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file26148.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file16085.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file19055.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file4974.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file8489.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file8832.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file15764.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file33938.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file2710.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file22339.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file10652.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file7921.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file29250.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file20252.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file14065.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file15503.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file2146.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file6170.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file16413.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file32374.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file22974.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file32492.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file23883.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file7984.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file20508.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file7796.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file7763.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file9037.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file30455.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file13569.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file1896.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file4423.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file14948.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file17437.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file13361.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file30208.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file30636.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file31285.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file5046.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file27171.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file10865.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file23554.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file31837.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file18117.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file16386.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file21261.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file27185.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file16354.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file27628.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file439.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file30437.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file28222.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file30809.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file6039.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file10138.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file7009.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file6872.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file11891.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file31317.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file23064.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file30469.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file18414.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file5394.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file5114.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file21251.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file16020.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file34476.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file11832.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file5425.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file3560.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file31542.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file33192.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file20587.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file27380.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file5324.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file10844.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file30188.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file10189.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file29653.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file7539.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file1249.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file12136.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file18119.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file30256.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file32084.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file7641.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file1712.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file26476.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file11107.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file6165.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file15514.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file26009.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file3141.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file16827.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file18286.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file30095.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file1091.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file18534.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file27285.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file27336.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file2733.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file27426.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file10550.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file32597.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file30799.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file10900.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file14810.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file8755.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file11328.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file9064.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file28711.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file30938.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file29321.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file16415.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file25528.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file27041.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file6677.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file10163.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file6847.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file3579.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file3906.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\real\file13844.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,0
C:/Users/omerf/Downloads/for-2sec/for-2seconds\training\fake\file27006.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,1
